CustomerID,TotalSpending,TotalOrders,TotalItems,Cluster
15872.0,360.93,128,212,0
15874.0,4405.88,120,2534,0
15877.0,493.28,129,371,0
15880.0,343.28000000000003,105,211,0
15881.0,501.39000000000004,29,260,0
15882.0,516.36,23,276,0
15883.0,396.48,49,223,0
15885.0,379.35,18,111,0
15886.0,181.09,12,147,0
15888.0,168.31,12,76,0
15889.0,446.87,93,215,0
15891.0,524.52,62,442,0
15894.0,263.55,41,168,0
15895.0,179.17,11,94,0
15897.0,222.05,24,261,0
15898.0,1388.88,86,570,0
15899.0,56.25,4,39,0
15900.0,351.11,51,221,0
15901.0,363.88,116,384,0
15903.0,5126.76,74,2410,0
15904.0,164.68,30,84,0
15906.0,1567.69,150,544,0
15907.0,967.45,249,509,0
15909.0,191.94,7,98,0
15910.0,1232.18,267,1015,0
15912.0,264.62,19,185,0
15916.0,1528.09,155,757,0
15917.0,123.1,12,42,0
15918.0,334.23,40,153,0
15919.0,639.89,143,545,0
15920.0,167.5,60,99,0
15921.0,336.03000000000003,25,166,0
15922.0,369.5,11,138,0
15923.0,127.08,21,122,0
15925.0,207.15,12,93,0
15930.0,426.63,21,139,0
15932.0,2495.87,115,2325,0
15933.0,1107.46,74,885,0
15935.0,416.86,12,115,0
15937.0,145.35,7,73,0
15938.0,404.58,18,240,0
15939.0,6115.01,76,4728,0
15940.0,35.8,1,4,0
15942.0,337.44,14,232,0
15944.0,325.1,6,50,0
15945.0,181.0,2,52,0
15947.0,1708.24,29,898,0
15948.0,955.24,60,567,0
15949.0,364.72,19,284,0
15950.0,1765.51,98,729,0
15951.0,708.22,41,313,0
15952.0,806.57,91,399,0
15953.0,1659.3799999999999,98,892,0
15955.0,4416.26,183,2135,0
15957.0,428.89,42,211,0
15958.0,104.35,7,33,0
15963.0,470.76,28,298,0
15965.0,845.64,122,453,0
15967.0,418.83,84,211,0
15969.0,666.1,20,124,0
15970.0,314.1,11,116,0
15971.0,4199.85,35,1717,0
15973.0,307.82000000000005,4,106,0
15974.0,3442.15,176,2262,0
15975.0,371.01,24,243,0
15976.0,430.94,98,277,0
15977.0,1054.73,65,1016,0
15978.0,1098.78,49,888,0
15980.0,2398.86,43,1560,0
15981.0,3408.48,97,1866,0
15983.0,1475.02,113,892,0
15984.0,2837.67,270,1843,0
15985.0,1142.42,37,1086,0
15986.0,168.12,14,268,0
15987.0,1451.28,140,1556,0
15988.0,158.03,27,181,0
15990.0,792.11,52,443,0
15992.0,41.989999999999995,3,17,0
15993.0,2797.57,552,2051,3
15994.0,427.07,35,177,0
15996.0,1060.68,130,384,0
15998.0,3089.97,506,2041,3
16000.0,12393.7,9,5110,0
16003.0,2735.37,103,1185,0
16005.0,615.39,218,300,0
16006.0,101.4,8,84,0
16007.0,1701.94,385,1393,3
16008.0,478.78,33,323,0
16009.0,992.71,90,378,0
16010.0,407.5,86,210,0
16011.0,3362.71,212,2042,0
16012.0,1415.29,94,799,0
16013.0,37130.6,139,15536,3
16014.0,662.38,145,265,0
16015.0,705.39,182,909,0
16016.0,1508.76,235,620,0
16017.0,211.88,32,102,0
16018.0,408.90000000000003,28,190,0
16019.0,3786.2400000000002,160,1733,0
16020.0,851.01,46,487,0
16022.0,628.28,76,261,0
16023.0,719.81,101,358,0
16024.0,251.24,64,398,0
16025.0,439.65999999999997,28,338,0
16026.0,236.09,32,243,0
16027.0,934.62,16,1147,0
16029.0,81024.84,242,40208,2
16030.0,331.24,29,283,0
16031.0,548.94,100,423,0
16033.0,8816.4,1137,3539,3
16034.0,437.7,22,242,0
16036.0,758.92,55,716,0
16037.0,855.02,39,428,0
16038.0,471.78000000000003,26,244,0
16040.0,1313.55,65,684,0
16041.0,3166.4,6,1584,0
16042.0,1197.27,71,755,0
16043.0,773.99,39,503,0
16045.0,1340.7,83,897,0
16048.0,256.44,8,144,0
16049.0,1111.79,312,793,0
16050.0,137.9,10,278,0
16052.0,362.06,34,282,0
16053.0,1511.95,84,1793,0
16054.0,783.9,70,380,0
16055.0,134.8,8,22,0
16056.0,664.85,68,347,0
16057.0,2263.12,121,863,0
16059.0,1459.8600000000001,180,643,0
16062.0,1153.62,64,800,0
16063.0,335.32,23,262,0
16065.0,372.09,74,231,0
16066.0,1521.87,102,936,0
16070.0,852.15,33,457,0
16071.0,326.24,21,180,0
16072.0,584.3199999999999,23,140,0
16073.0,122.39999999999999,1,48,0
16076.0,2234.73,129,1435,0
16078.0,79.2,1,16,0
16079.0,1352.0,21,864,0
16080.0,217.16,10,128,0
16081.0,2806.9,227,1477,0
16083.0,1317.62,31,908,0
16084.0,436.18,38,216,0
16085.0,981.51,167,636,0
16086.0,1121.39,39,511,0
16091.0,315.06,18,154,0
16092.0,817.86,51,628,0
16093.0,17.0,1,20,0
16094.0,1078.23,63,647,0
16096.0,320.62,12,155,0
16097.0,185.04999999999998,10,87,0
16098.0,2005.63,67,613,0
16099.0,731.9,39,434,0
16101.0,1290.7,76,757,0
16102.0,1842.14,57,942,0
16103.0,1429.64,48,558,0
16104.0,302.36,29,123,0
16105.0,336.96,13,330,0
16106.0,108.38,6,74,0
16107.0,3204.1600000000003,31,1176,0
16108.0,842.5,48,615,0
16109.0,611.88,18,612,0
16110.0,1337.48,354,733,3
16112.0,195.73999999999998,16,574,0
16113.0,161.38,30,176,0
16114.0,135.75000000000003,8,43,0
16115.0,1667.97,284,1001,0
16116.0,612.78,34,248,0
16117.0,232.21,30,130,0
16119.0,423.36,16,240,0
16120.0,1309.14,30,878,0
16121.0,867.11,212,586,0
16122.0,684.4200000000001,38,1128,0
16123.0,307.78,16,170,0
16124.0,249.0,11,48,0
16125.0,289.35,13,124,0
16126.0,6287.77,117,2125,0
16127.0,656.25,40,323,0
16128.0,1880.22,89,988,0
16131.0,3506.54,78,1802,0
16133.0,14589.04,338,8887,3
16134.0,618.09,35,371,0
16135.0,517.55,21,209,0
16136.0,709.38,37,440,0
16139.0,635.41,31,330,0
16140.0,725.18,35,730,0
16141.0,620.4,30,238,0
16142.0,535.34,37,422,0
16143.0,2424.94,117,919,0
16144.0,175.2,1,16,0
16145.0,3799.4900000000002,224,3123,0
16146.0,734.13,29,427,0
16147.0,375.0,22,246,0
16148.0,76.32000000000001,1,72,0
16149.0,280.52,18,308,0
16150.0,2053.02,117,1047,0
16152.0,1829.04,29,642,0
16153.0,1824.23,89,1073,0
16156.0,3122.04,130,1308,0
16157.0,656.69,18,347,0
16159.0,348.2,14,236,0
16160.0,1025.44,20,1162,0
16161.0,5575.56,474,2599,3
16162.0,37.4,2,4,0
16163.0,856.6,6,192,0
16164.0,822.48,34,433,0
16168.0,3787.6,98,1892,0
16169.0,1822.97,85,1325,0
16170.0,1885.05,125,1770,0
16171.0,73.2,3,24,0
16172.0,1140.21,69,787,0
16173.0,1418.32,84,575,0
16174.0,1009.5500000000001,23,651,0
16175.0,1037.59,58,533,0
16177.0,331.95,15,95,0
16178.0,197.9,8,94,0
16179.0,215.83,11,99,0
16180.0,10254.18,162,5867,3
16181.0,305.54,11,152,0
16182.0,6617.65,28,3791,0
16183.0,338.71000000000004,15,113,0
16184.0,1158.79,45,561,0
16185.0,529.41,31,260,0
16186.0,4006.94,218,3020,0
16187.0,6911.4400000000005,295,5048,3
16188.0,981.86,67,782,0
16189.0,215.48,11,134,0
16190.0,215.08,6,88,0
16191.0,5180.52,134,3351,0
16193.0,314.45,19,219,0
16198.0,400.68100000000004,15,129,0
16200.0,1080.6200000000001,179,523,0
16201.0,1863.47,111,1286,0
16202.0,365.27,18,191,0
16203.0,592.9,35,262,0
16204.0,405.71,57,231,0
16205.0,761.38,98,517,0
16206.0,537.0600000000001,63,272,0
16207.0,394.38,19,140,0
16208.0,664.26,66,333,0
16209.0,2262.62,46,1179,0
16210.0,21086.3,123,7559,3
16211.0,547.02,23,154,0
16212.0,690.34,41,244,0
16213.0,159.0,6,48,0
16214.0,1062.75,44,420,0
16215.0,242.35,14,104,0
16216.0,914.9300000000001,37,254,0
16217.0,304.25,15,91,0
16218.0,3084.68,84,2088,0
16221.0,864.86,97,717,0
16222.0,846.72,137,365,0
16224.0,1295.3,96,1116,0
16225.0,1096.32,134,493,0
16226.0,255.12,8,192,0
16227.0,314.22,6,90,0
16229.0,1010.6,47,318,0
16230.0,542.03,35,365,0
16232.0,990.88,37,550,0
16233.0,536.6800000000001,22,174,0
16235.0,867.31,46,330,0
16236.0,432.2,20,184,0
16239.0,414.2,19,228,0
16240.0,3718.8,135,1641,0
16241.0,2607.87,662,1453,3
16242.0,3603.21,294,1982,3
16243.0,409.1,51,110,0
16244.0,1522.75,91,855,0
16245.0,1413.66,90,1014,0
16247.0,114.56,16,182,0
16248.0,152.94,7,78,0
16249.0,1800.07,69,950,0
16250.0,389.44,24,208,0
16253.0,3683.86,123,3233,0
16255.0,2619.91,270,1767,0
16256.0,752.4300000000001,13,581,0
16257.0,46.95,2,2,0
16258.0,5203.51,135,2994,0
16260.0,1035.45,18,311,0
16261.0,746.83,124,306,0
16265.0,5447.0,258,2646,3
16266.0,861.89,61,398,0
16268.0,667.65,45,533,0
16270.0,1141.24,54,688,0
16271.0,1429.24,133,1038,0
16272.0,411.7,25,224,0
16274.0,357.95,67,155,0
16275.0,559.87,33,336,0
16276.0,810.6000000000001,6,420,0
16278.0,566.38,23,114,0
16279.0,1509.58,107,1054,0
16281.0,2062.06,17,934,0
16282.0,168.3,11,114,0
16283.0,1570.81,166,1236,0
16284.0,823.97,109,544,0
16287.0,142.5,8,298,0
16292.0,302.25,17,191,0
16293.0,2248.9900000000002,118,982,0
16295.0,1328.55,79,841,0
16297.0,301.9,20,206,0
16298.0,598.2,27,198,0
16302.0,233.22,11,158,0
16303.0,5360.63,162,2659,0
16305.0,361.21999999999997,22,256,0
16306.0,632.27,41,487,0
16308.0,2560.0,4,8000,0
16309.0,706.57,42,467,0
16311.0,616.26,37,394,0
16313.0,274.15000000000003,16,165,0
16315.0,226.37,14,75,0
16316.0,2938.91,151,1484,0
16317.0,1341.65,69,890,0
16318.0,328.15,19,199,0
16319.0,404.40000000000003,3,72,0
16320.0,1038.46,56,732,0
16321.0,373.65000000000003,12,135,0
16322.0,326.75,37,231,0
16323.0,207.50000000000003,1,50,0
16324.0,428.68,118,282,0
16325.0,594.24,18,194,0
16326.0,3110.96,319,709,3
16327.0,3844.22,319,2571,3
16330.0,251.91,39,147,0
16332.0,1593.2,153,801,0
16333.0,26626.8,45,32184,3
16337.0,151.05,10,87,0
16338.0,214.79999999999998,11,94,0
16339.0,109.95,20,23,0
16340.0,549.07,153,501,0
16341.0,1971.87,77,1398,0
16342.0,322.41,15,157,0
16343.0,370.47999999999996,47,195,0
16344.0,101.10000000000001,2,18,0
16345.0,575.41,38,289,0
16347.0,887.65,92,353,0
16348.0,1469.45,235,819,0
16349.0,53.5,9,9,0
16350.0,1116.47,57,545,0
16351.0,153.9,8,90,0
16352.0,494.44,28,300,0
16353.0,6675.71,94,2006,0
16354.0,395.8,39,150,0
16356.0,211.77,31,93,0
16357.0,658.88,34,246,0
16358.0,2027.5,109,1302,0
16359.0,1750.92,66,1183,0
16360.0,3512.53,662,2144,3
16361.0,896.66,106,421,0
16362.0,734.77,81,351,0
16363.0,109.36000000000001,5,52,0
16364.0,707.04,53,280,0
16365.0,1540.42,51,504,0
16366.0,327.3,18,256,0
16367.0,804.49,130,647,0
16368.0,497.43,76,260,0
16369.0,1553.66,118,1035,0
16370.0,1320.56,228,647,0
16372.0,367.93,97,166,0
16374.0,473.03000000000003,111,240,0
16376.0,987.01,125,694,0
16377.0,676.2,5,1500,0
16378.0,362.95,23,267,0
16379.0,2157.4,108,1410,0
16380.0,1780.59,32,1524,0
16383.0,668.36,102,475,0
16384.0,584.5,33,260,0
16385.0,555.89,59,261,0
16386.0,317.2,88,224,0
16387.0,94.36,4,44,0
16389.0,1382.07,34,1242,0
16392.0,221.19,45,203,0
16393.0,3046.21,330,1576,3
16394.0,1555.34,83,2604,0
16395.0,1486.9,210,1476,0
16398.0,1705.8,82,758,0
16399.0,408.57,73,264,0
16400.0,303.93,29,172,0
16401.0,4098.32,186,3882,0
16402.0,299.6,60,149,0
16403.0,177.5,10,114,0
16404.0,443.05,23,157,0
16405.0,167.25,5,187,0
16406.0,163.07,62,122,0
16407.0,2126.93,172,1124,0
16409.0,2028.88,232,1306,0
16411.0,214.65,45,132,0
16412.0,151.83,35,73,0
16413.0,262.2,31,148,0
16414.0,126.25,7,27,0
16415.0,210.35,54,187,0
16416.0,1051.4,71,672,0
16418.0,675.27,102,288,0
16419.0,972.23,51,436,0
16422.0,34684.4,369,33704,3
16423.0,346.12,18,230,0
16424.0,133.56,5,88,0
16425.0,302.7,21,199,0
16426.0,1908.25,372,1243,3
16427.0,241.06,9,156,0
16429.0,284.55,2,9,0
16430.0,300.85,6,103,0
16431.0,642.81,83,453,0
16432.0,287.4,8,276,0
16433.0,184.26,17,106,0
16434.0,1522.25,109,767,0
16438.0,798.35,132,463,0
16440.0,3640.67,282,2018,3
16441.0,381.2,24,173,0
16442.0,616.79,174,446,0
16444.0,654.67,84,407,0
16445.0,230.51,63,111,0
16446.0,168472.5,3,80997,1
16447.0,259.01,36,223,0
16448.0,188.89000000000001,20,78,0
16449.0,707.69,40,367,0
16450.0,311.92,11,200,0
16451.0,266.97,14,120,0
16454.0,6.9,2,3,0
16455.0,1841.18,99,988,0
16456.0,2158.37,111,1148,0
16457.0,208.36,9,140,0
16458.0,3482.7400000000002,202,2154,0
16460.0,814.72,135,879,0
16461.0,151.42,33,49,0
16462.0,136.0,3,16,0
16463.0,1422.4,82,1163,0
16464.0,1314.68,236,963,0
16466.0,1603.46,148,789,0
16468.0,74.9,2,31,0
16469.0,650.43,182,273,0
16470.0,762.39,170,531,0
16471.0,223.95000000000002,13,141,0
16473.0,316.11,18,196,0
16474.0,1871.5,360,943,3
16475.0,544.3,28,319,0
16477.0,2494.46,146,1415,0
16478.0,331.0,17,224,0
16479.0,300.83,35,102,0
16480.0,769.29,53,455,0
16482.0,220.62,18,346,0
16483.0,139.35,19,44,0
16484.0,404.3,25,200,0
16485.0,363.65,42,235,0
16488.0,498.8,29,728,0
16491.0,731.5,39,478,0
16493.0,1351.63,56,1164,0
16494.0,826.53,50,675,0
16495.0,684.41,97,337,0
16496.0,1599.52,95,1111,0
16497.0,2965.69,136,1396,0
16498.0,100.97,15,45,0
16499.0,365.45,19,127,0
16500.0,400.86,11,123,0
16503.0,1431.93,84,569,0
16504.0,484.38,86,524,0
16505.0,777.6,4,576,0
16506.0,90.30000000000001,3,42,0
16509.0,363.7,13,64,0
16510.0,248.1,13,92,0
16511.0,950.26,169,417,0
16513.0,874.59,35,407,0
16515.0,1627.13,113,833,0
16516.0,101.69999999999999,6,58,0
16517.0,162.7,17,96,0
16518.0,484.32,40,327,0
16519.0,215.07999999999998,13,54,0
16520.0,1046.57,156,558,0
16523.0,9418.470000000001,290,4265,3
16525.0,13027.45,183,7397,3
16526.0,290.36,15,106,0
16527.0,228.06,14,106,0
16528.0,244.41,17,171,0
16529.0,455.25,30,198,0
16531.0,1244.59,77,915,0
16532.0,6748.8,4,2016,0
16533.0,1095.56,177,612,0
16535.0,593.75,31,356,0
16536.0,548.97,55,251,0
16539.0,1388.81,45,477,0
16542.0,119.62,5,46,0
16545.0,339.3,3,78,0
16546.0,787.15,25,549,0
16549.0,4154.64,981,2365,3
16550.0,2298.97,251,1540,0
16551.0,922.12,32,970,0
16552.0,379.73,17,219,0
16553.0,5719.82,84,4600,0
16554.0,837.1,52,402,0
16555.0,285.89,17,175,0
16556.0,3313.79,207,1890,0
16557.0,281.85,11,111,0
16558.0,8338.49,460,5377,3
16560.0,841.41,56,500,0
16561.0,511.12,31,244,0
16563.0,1077.74,19,486,0
16565.0,173.7,3,46,0
16566.0,614.66,18,362,0
16567.0,865.6,35,996,0
16569.0,124.2,5,93,0
16570.0,3738.4,126,2112,0
16571.0,1421.69,87,1239,0
16572.0,1009.6,57,532,0
16573.0,663.61,42,360,0
16574.0,451.44,28,416,0
16581.0,105.84,9,134,0
16582.0,313.62,6,164,0
16583.0,233.45,14,111,0
16584.0,936.08,28,646,0
16586.0,463.95,8,95,0
16587.0,225.15,13,71,0
16589.0,459.24,33,368,0
16591.0,213.5,10,41,0
16592.0,4113.68,216,2927,0
16593.0,330.03,27,116,0
16594.0,181.09,53,64,0
16595.0,360.16,85,335,0
16596.0,250.15,12,97,0
16597.0,90.04,7,184,0
16598.0,145.04999999999998,10,73,0
16600.0,813.52,62,1145,0
16601.0,244.79999999999998,31,134,0
16602.0,528.08,29,336,0
16603.0,482.47,34,480,0
16607.0,3347.71,172,2859,0
16609.0,5493.46,276,2420,3
16610.0,75.66,6,66,0
16611.0,129.49,10,47,0
16612.0,1187.66,66,506,0
16613.0,618.59,30,293,0
16614.0,506.19,26,223,0
16616.0,500.42,33,370,0
16617.0,151.85,5,91,0
16618.0,2647.59,96,1363,0
16619.0,226.21,14,133,0
16620.0,178.96,9,88,0
16621.0,813.48,29,302,0
16623.0,129.45,5,39,0
16624.0,810.5699999999999,48,488,0
16625.0,333.08,23,164,0
16626.0,4413.1,179,2690,0
16627.0,322.8,20,162,0
16628.0,2188.05,117,1205,0
16629.0,417.73,64,493,0
16633.0,2883.1,152,1138,0
16634.0,217.9,9,82,0
16637.0,1154.47,69,927,0
16638.0,1680.72,94,1255,0
16639.0,1257.51,50,510,0
16641.0,231.10000000000002,12,256,0
16642.0,688.33,34,479,0
16643.0,487.51,27,269,0
16644.0,833.78,62,826,0
16647.0,214.06,14,146,0
16648.0,290.65999999999997,19,281,0
16650.0,518.42,24,372,0
16652.0,6773.97,118,3283,0
16653.0,1212.66,69,733,0
16654.0,601.27,29,282,0
16655.0,3794.52,261,2367,0
16656.0,8625.8,73,8894,3
16657.0,933.62,208,1229,0
16658.0,123.24,8,40,0
16659.0,39.12,2,72,0
16660.0,1267.6499999999999,16,571,0
16665.0,135.39999999999998,9,59,0
16666.0,118.98,32,233,0
16667.0,570.13,53,237,0
16668.0,306.71999999999997,20,318,0
16669.0,1374.8700000000001,160,888,0
16670.0,4095.9,252,2556,0
16671.0,1692.27,6,875,0
16672.0,8134.9400000000005,114,2832,0
16674.0,319.61,98,188,0
16676.0,1592.1200000000001,89,636,0
16678.0,3109.99,163,2397,0
16679.0,129.75,3,29,0
16680.0,183.7,10,94,0
16681.0,1770.34,44,1407,0
16682.0,1028.0,30,1040,0
16684.0,66653.56,277,50255,2
16685.0,324.24,62,396,0
16686.0,3062.83,585,2030,3
16688.0,1260.86,62,804,0
16689.0,422.59999999999997,13,330,0
16690.0,225.57999999999998,12,138,0
16692.0,1276.0,3,152,0
16693.0,482.01,60,204,0
16696.0,657.9000000000001,10,146,0
16697.0,112.75,21,27,0
16698.0,1998.0,5,840,0
16700.0,5076.55,308,4024,3
16701.0,5398.3,144,6393,3
16705.0,14034.99,270,5476,3
16706.0,531.35,123,249,0
16708.0,656.63,27,285,0
16709.0,3029.87,79,851,0
16710.0,2483.04,402,1836,3
16711.0,1651.03,22,833,0
16712.0,3645.43,447,1749,3
16713.0,6923.13,624,4276,3
16714.0,1161.53,93,610,0
16715.0,301.71999999999997,19,642,0
16716.0,901.2,2,120,0
16717.0,3858.38,199,1866,0
16718.0,623.75,45,413,0
16719.0,1790.42,201,1204,0
16720.0,155.24,27,182,0
16721.0,292.47,37,172,0
16722.0,4730.81,225,5001,3
16723.0,589.15,43,399,0
16725.0,781.02,151,294,0
16726.0,1382.02,185,977,0
16727.0,272.82,46,177,0
16728.0,1054.67,269,677,0
16729.0,7239.92,660,5783,3
16730.0,743.11,82,994,0
16732.0,603.75,28,317,0
16734.0,650.51,53,346,0
16735.0,2300.56,125,1573,0
16737.0,417.59999999999997,1,288,0
16738.0,3.75,1,3,0
16739.0,323.0,13,172,0
16742.0,464.9,1,1,0
16743.0,2238.09,191,2047,0
16744.0,1304.76,242,805,0
16745.0,7194.3,357,6735,3
16746.0,6697.66,449,4665,3
16747.0,836.06,42,583,0
16748.0,1515.9,69,880,0
16750.0,623.93,95,214,0
16751.0,1764.72,25,1031,0
16752.0,207.5,9,54,0
16753.0,223.92000000000002,34,189,0
16754.0,2002.4,2,4280,0
16755.0,1496.83,170,1064,0
16756.0,239.4,13,106,0
16757.0,106.83000000000001,7,81,0
16758.0,369.34000000000003,22,203,0
16759.0,789.79,42,609,0
16761.0,316.62,13,341,0
16762.0,1501.38,89,618,0
16763.0,611.85,23,319,0
16764.0,2799.25,706,1259,3
16765.0,34.0,1,4,0
16766.0,1145.6,34,536,0
16767.0,5580.6,222,4435,3
16768.0,478.09000000000003,54,196,0
16769.0,380.39,40,83,0
16770.0,770.1,145,464,0
16771.0,2246.81,255,1489,0
16773.0,171.59,26,171,0
16774.0,661.52,48,322,0
16775.0,1695.66,158,440,0
16776.0,388.28,76,262,0
16777.0,226.35,50,64,0
16778.0,245.94,16,194,0
16779.0,10629.720000000001,333,5325,3
16780.0,425.19,60,271,0
16781.0,311.25,17,113,0
16782.0,2279.9,190,712,0
16784.0,107.6,3,24,0
16788.0,597.48,155,311,0
16789.0,80.8,5,32,0
16790.0,1545.6200000000001,93,898,0
16791.0,1721.78,320,763,0
16792.0,110.38000000000001,12,44,0
16793.0,243.84,16,146,0
16794.0,1222.71,285,937,0
16795.0,414.88,66,239,0
16796.0,305.62,18,186,0
16800.0,1201.49,164,540,0
16801.0,1619.73,76,499,0
16803.0,332.3,24,245,0
16804.0,536.99,60,246,0
16805.0,460.59,98,539,0
16806.0,801.49,103,378,0
16807.0,1121.59,67,778,0
16808.0,288.42,23,196,0
16809.0,914.69,149,652,0
16810.0,309.54,15,114,0
16811.0,547.07,28,477,0
16812.0,479.35,15,81,0
16813.0,1692.98,449,1525,3
16814.0,6509.1,324,2769,3
16816.0,417.06,28,274,0
16817.0,1604.75,86,822,0
16818.0,3349.57,188,2164,0
16820.0,497.61,26,307,0
16823.0,358.38,38,136,0
16824.0,460.64,26,236,0
16825.0,775.1800000000001,28,566,0
16826.0,341.7,22,158,0
16828.0,128.5,8,59,0
16829.0,197.22,11,99,0
16830.0,325.91,23,264,0
16832.0,199.15,12,33,0
16833.0,1106.53,47,440,0
16834.0,413.46,24,358,0
16835.0,180.85,10,61,0
16836.0,251.87,11,165,0
16837.0,3170.98,165,1563,0
16838.0,588.85,25,185,0
16839.0,16594.35,266,8975,3
16841.0,1869.82,116,2250,0
16842.0,1264.19,63,693,0
16843.0,10196.57,378,10159,3
16846.0,214.32,11,135,0
16847.0,193.44,12,78,0
16848.0,281.42,14,182,0
16849.0,124.57,8,33,0
16850.0,332.41,19,249,0
16851.0,342.45,20,271,0
16852.0,144.91000000000003,9,56,0
16855.0,328.4,19,164,0
16856.0,35.400000000000006,2,12,0
16858.0,375.69000000000005,10,91,0
16859.0,747.81,52,827,0
16861.0,173.76,6,140,0
16863.0,502.8,26,409,0
16866.0,207.73999999999998,11,60,0
16869.0,825.42,128,585,0
16871.0,2812.34,137,1253,0
16872.0,680.02,7,600,0
16873.0,7123.62,279,3840,3
16875.0,2095.53,112,1069,0
16877.0,853.72,159,463,0
16878.0,13.3,3,12,0
16880.0,1519.08,178,753,0
16881.0,432.0,1,600,0
16882.0,705.12,39,424,0
16883.0,276.73,38,104,0
16884.0,429.84000000000003,26,320,0
16885.0,471.51,101,184,0
16887.0,194.88,37,157,0
16889.0,1578.67,135,925,0
16891.0,809.7,203,283,0
16892.0,525.54,99,239,0
16893.0,145.93,45,62,0
16895.0,219.14,69,102,0
16897.0,289.78,37,73,0
16898.0,508.81,162,419,0
16899.0,1281.56,125,522,0
16900.0,887.11,79,833,0
16902.0,1706.88,44,629,0
16903.0,373.24,60,262,0
16904.0,3754.27,710,2034,3
16905.0,3102.43,208,1408,0
16906.0,579.77,93,281,0
16907.0,981.65,151,298,0
16909.0,379.14,18,436,0
16910.0,1510.06,547,886,3
16912.0,2575.38,101,1029,0
16913.0,113.44,8,82,0
16914.0,208.46,38,121,0
16915.0,621.6800000000001,57,132,0
16916.0,576.26,143,440,0
16917.0,391.52,9,232,0
16918.0,1068.82,128,721,0
16919.0,2596.45,327,1413,3
16921.0,169.79,60,171,0
16923.0,7247.61,672,3417,3
16924.0,846.75,83,493,0
16926.0,230.25,14,35,0
16927.0,543.05,6,993,0
16928.0,2847.6,209,2114,0
16929.0,1295.39,77,929,0
16930.0,380.55,54,341,0
16931.0,4604.22,898,3158,3
16932.0,161.94,53,87,0
16933.0,563.23,44,288,0
16934.0,950.9300000000001,62,399,0
16936.0,262.68,57,173,0
16938.0,2736.38,241,2540,0
16940.0,3049.88,305,2169,3
16942.0,1920.59,281,811,0
16943.0,816.73,33,145,0
16945.0,4345.5,249,2725,3
16947.0,406.48,21,312,0
16948.0,435.02,19,1614,0
16949.0,1286.27,60,791,0
16950.0,1178.56,42,644,0
16951.0,1277.75,86,1318,0
16952.0,167.61,16,92,0
16953.0,20.8,1,10,0
16954.0,2085.08,54,1054,0
16955.0,518.67,25,266,0
16956.0,308.74,16,114,0
16957.0,416.64,16,172,0
16959.0,117.35000000000001,7,49,0
16960.0,507.05,101,304,0
16961.0,234.17,14,125,0
16963.0,110.55000000000001,7,35,0
16965.0,201.19,26,291,0
16966.0,2154.97,28,1981,0
16967.0,319.02,21,333,0
16968.0,439.43,31,326,0
16969.0,650.41,42,816,0
16971.0,357.21,41,72,0
16976.0,251.51999999999998,2,88,0
16978.0,344.33,39,166,0
16979.0,1852.0,89,865,0
16980.0,1078.96,87,788,0
16982.0,384.06,22,182,0
16983.0,1931.25,148,1379,0
16984.0,4481.35,407,2423,3
16985.0,5464.12,120,1832,0
16986.0,1873.2,3,1040,0
16987.0,1625.05,129,402,0
16988.0,126.12,7,43,0
16989.0,1133.25,12,1233,0
16990.0,179.0,1,100,0
16992.0,1614.31,93,860,0
16996.0,1456.96,37,544,0
16997.0,702.0,12,360,0
16998.0,295.0,4,76,0
16999.0,484.82,23,294,0
17001.0,3989.57,169,2164,0
17002.0,1493.73,49,679,0
17004.0,1412.94,44,819,0
17006.0,781.78,44,272,0
17007.0,889.9300000000001,52,597,0
17010.0,195.36,11,118,0
17011.0,270.9,15,186,0
17014.0,586.33,74,245,0
17015.0,1842.56,217,1981,0
17017.0,8694.26,252,6673,3
17018.0,920.1,16,176,0
17019.0,1272.61,234,827,0
17022.0,71.0,7,108,0
17024.0,95.85,3,69,0
17025.0,357.77,9,235,0
17026.0,154.82999999999998,4,97,0
17027.0,890.29,153,421,0
17029.0,716.0,2,400,0
17030.0,146.87,11,146,0
17031.0,380.35,22,235,0
17033.0,1030.14,28,750,0
17034.0,745.52,30,410,0
17035.0,433.53000000000003,28,229,0
17037.0,1267.32,75,656,0
17038.0,112.4,22,28,0
17040.0,449.73,15,181,0
17041.0,1081.57,70,951,0
17042.0,1044.3799999999999,98,994,0
17043.0,1735.18,102,998,0
17044.0,948.48,6,504,0
17045.0,339.44,22,106,0
17046.0,642.02,22,510,0
17047.0,1100.9,65,533,0
17048.0,925.35,43,485,0
17049.0,5659.9800000000005,318,2676,3
17050.0,3228.84,316,1614,3
17051.0,247.14000000000001,43,184,0
17052.0,413.75,92,261,0
17053.0,498.48,13,122,0
17054.0,1356.33,83,804,0
17058.0,1179.89,62,592,0
17059.0,3095.04,516,1855,3
17060.0,234.24,5,216,0
17061.0,5232.2300000000005,99,1526,0
17062.0,538.37,70,430,0
17063.0,1461.14,78,770,0
17064.0,859.35,62,318,0
17068.0,4552.14,296,2164,3
17069.0,2709.7000000000003,143,1506,0
17070.0,312.14,64,133,0
17071.0,2429.03,140,1197,0
17073.0,1446.09,174,759,0
17075.0,834.12,77,292,0
17076.0,841.0799999999999,25,295,0
17078.0,378.2,28,788,0
17079.0,118.80000000000001,2,24,0
